Ticker,Expiration,Spread Type,Short Leg ID,Short Strike,Short Premium,Long Leg ID,Long Strike,Long Premium,Net Credit,Max Loss,Risk:Reward
BABA,2025-07-18,Bull Put Spread,416164,105.0,110.1500015258789,135409,110.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-07-18,Bull Put Spread,416165,110.0,110.1500015258789,135410,115.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-07-18,Bull Put Spread,416166,115.0,110.1500015258789,135411,120.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-07-18,Bull Put Spread,416167,120.0,110.1500015258789,135412,125.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-07-18,Bull Put Spread,416168,125.0,110.1500015258789,135413,130.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-07-18,Bull Put Spread,416169,130.0,110.1500015258789,135414,135.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-07-18,Bull Put Spread,416170,135.0,110.1500015258789,135415,140.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-07-18,Bull Put Spread,416171,140.0,110.1500015258789,135416,145.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-07-18,Bull Put Spread,416172,145.0,110.1500015258789,135417,150.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-07-18,Bull Put Spread,416173,150.0,110.1500015258789,135418,155.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-07-18,Bull Put Spread,416174,155.0,110.1500015258789,135419,160.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-07-18,Bull Put Spread,416175,160.0,110.1500015258789,135420,165.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-07-18,Bull Put Spread,416176,165.0,110.1500015258789,135421,170.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-07-18,Bull Put Spread,416177,170.0,110.1500015258789,135422,175.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-07-18,Bull Put Spread,416178,175.0,110.1500015258789,135423,180.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-07-18,Bull Put Spread,416179,180.0,110.1500015258789,135424,185.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-07-18,Bull Put Spread,416180,185.0,110.1500015258789,135425,190.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416191,55.0,110.1500015258789,135436,60.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416193,65.0,110.1500015258789,135438,70.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416194,70.0,110.1500015258789,135439,72.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bear Call Spread,416195,72.5,110.1500015258789,135440,75.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bear Call Spread,416196,75.0,110.1500015258789,135442,80.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416198,80.0,110.1500015258789,135443,82.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bear Call Spread,416199,82.5,110.1500015258789,135444,85.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bear Call Spread,416200,85.0,110.1500015258789,135445,87.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bear Call Spread,416201,87.5,110.1500015258789,135446,90.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bear Call Spread,416202,90.0,110.1500015258789,135447,92.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bear Call Spread,416203,92.5,110.1500015258789,135448,95.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bear Call Spread,416204,95.0,110.1500015258789,135449,97.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bear Call Spread,416205,97.5,110.1500015258789,135450,100.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bear Call Spread,416206,100.0,110.1500015258789,135451,105.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416207,105.0,110.1500015258789,135452,110.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416208,110.0,110.1500015258789,135453,115.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416209,115.0,110.1500015258789,135454,120.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416210,120.0,110.1500015258789,135455,125.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416211,125.0,110.1500015258789,135456,130.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416212,130.0,110.1500015258789,135457,135.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416213,135.0,110.1500015258789,135458,140.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416214,140.0,110.1500015258789,135459,145.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416215,145.0,110.1500015258789,135460,150.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416216,150.0,110.1500015258789,135461,155.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416217,155.0,110.1500015258789,135462,160.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416218,160.0,110.1500015258789,135463,165.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416219,165.0,110.1500015258789,135464,170.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416220,170.0,110.1500015258789,135465,175.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416221,175.0,110.1500015258789,135466,180.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416222,180.0,110.1500015258789,135467,185.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416223,185.0,110.1500015258789,135468,190.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416224,190.0,110.1500015258789,135469,195.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bear Call Spread,416225,195.0,110.1500015258789,135470,200.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416239,45.0,110.1500015258789,135484,47.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bull Put Spread,416240,47.5,110.1500015258789,135485,50.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bull Put Spread,416241,50.0,110.1500015258789,135486,55.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416242,55.0,110.1500015258789,135487,60.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416243,60.0,110.1500015258789,135488,65.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416244,65.0,110.1500015258789,135489,70.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416245,70.0,110.1500015258789,135490,72.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bull Put Spread,416246,72.5,110.1500015258789,135491,75.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bull Put Spread,416247,75.0,110.1500015258789,135492,77.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bull Put Spread,416248,77.5,110.1500015258789,135493,80.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bull Put Spread,416249,80.0,110.1500015258789,135494,82.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bull Put Spread,416250,82.5,110.1500015258789,135495,85.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bull Put Spread,416251,85.0,110.1500015258789,135496,87.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bull Put Spread,416252,87.5,110.1500015258789,135497,90.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bull Put Spread,416253,90.0,110.1500015258789,135498,92.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bull Put Spread,416254,92.5,110.1500015258789,135499,95.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bull Put Spread,416255,95.0,110.1500015258789,135500,97.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bull Put Spread,416256,97.5,110.1500015258789,135501,100.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-08-15,Bull Put Spread,416257,100.0,110.1500015258789,135502,105.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416258,105.0,110.1500015258789,135503,110.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416259,110.0,110.1500015258789,135504,115.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416260,115.0,110.1500015258789,135505,120.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416261,120.0,110.1500015258789,135506,125.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416262,125.0,110.1500015258789,135507,130.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416263,130.0,110.1500015258789,135508,135.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416264,135.0,110.1500015258789,135509,140.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416265,140.0,110.1500015258789,135510,145.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416266,145.0,110.1500015258789,135511,150.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416267,150.0,110.1500015258789,135512,155.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416268,155.0,110.1500015258789,135513,160.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416269,160.0,110.1500015258789,135514,165.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416270,165.0,110.1500015258789,135515,170.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416271,170.0,110.1500015258789,135516,175.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416272,175.0,110.1500015258789,135517,180.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416273,180.0,110.1500015258789,135518,185.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-08-15,Bull Put Spread,416276,195.0,110.1500015258789,135521,200.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416285,50.0,110.1500015258789,135530,55.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416287,60.0,110.1500015258789,135532,65.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416288,65.0,110.1500015258789,135533,67.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bear Call Spread,416290,70.0,110.1500015258789,135535,72.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bear Call Spread,416291,72.5,110.1500015258789,135536,75.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bear Call Spread,416292,75.0,110.1500015258789,135537,77.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bear Call Spread,416293,77.5,110.1500015258789,135538,80.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bear Call Spread,416294,80.0,110.1500015258789,135539,82.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bear Call Spread,416295,82.5,110.1500015258789,135540,85.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bear Call Spread,416296,85.0,110.1500015258789,135541,87.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bear Call Spread,416297,87.5,110.1500015258789,135542,90.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bear Call Spread,416298,90.0,110.1500015258789,135543,92.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bear Call Spread,416299,92.5,110.1500015258789,135544,95.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bear Call Spread,416300,95.0,110.1500015258789,135545,97.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bear Call Spread,416301,97.5,110.1500015258789,135546,100.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bear Call Spread,416302,100.0,110.1500015258789,135547,105.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416303,105.0,110.1500015258789,135548,110.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416304,110.0,110.1500015258789,135549,115.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416305,115.0,110.1500015258789,135550,120.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416306,120.0,110.1500015258789,135551,125.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416307,125.0,110.1500015258789,135552,130.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416308,130.0,110.1500015258789,135553,135.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416309,135.0,110.1500015258789,135554,140.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416310,140.0,110.1500015258789,135555,145.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416311,145.0,110.1500015258789,135556,150.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416312,150.0,110.1500015258789,135557,155.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416313,155.0,110.1500015258789,135558,160.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416314,160.0,110.1500015258789,135559,165.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416315,165.0,110.1500015258789,135560,170.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416316,170.0,110.1500015258789,135561,175.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416317,175.0,110.1500015258789,135562,180.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416318,180.0,110.1500015258789,135563,185.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416319,185.0,110.1500015258789,135564,190.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416320,190.0,110.1500015258789,135565,195.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bear Call Spread,416321,195.0,110.1500015258789,135566,200.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416333,32.5,110.1500015258789,135578,35.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416334,35.0,110.1500015258789,135580,40.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416336,40.0,110.1500015258789,135581,42.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416337,42.5,110.1500015258789,135582,45.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416338,45.0,110.1500015258789,135583,47.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416339,47.5,110.1500015258789,135584,50.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416340,50.0,110.1500015258789,135585,55.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416341,55.0,110.1500015258789,135586,60.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416342,60.0,110.1500015258789,135587,65.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416343,65.0,110.1500015258789,135588,67.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416344,67.5,110.1500015258789,135589,70.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416345,70.0,110.1500015258789,135590,72.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416346,72.5,110.1500015258789,135591,75.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416347,75.0,110.1500015258789,135592,77.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416348,77.5,110.1500015258789,135593,80.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416349,80.0,110.1500015258789,135594,82.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416350,82.5,110.1500015258789,135595,85.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416351,85.0,110.1500015258789,135596,87.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416352,87.5,110.1500015258789,135597,90.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416353,90.0,110.1500015258789,135598,92.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416354,92.5,110.1500015258789,135599,95.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416355,95.0,110.1500015258789,135600,97.5,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416356,97.5,110.1500015258789,135601,100.0,108.87000274658203,1.28,1.22,1.05
BABA,2025-09-19,Bull Put Spread,416357,100.0,110.1500015258789,135602,105.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416358,105.0,110.1500015258789,135603,110.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416359,110.0,110.1500015258789,135604,115.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416360,115.0,110.1500015258789,135605,120.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416361,120.0,110.1500015258789,135606,125.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416362,125.0,110.1500015258789,135607,130.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416363,130.0,110.1500015258789,135608,135.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416364,135.0,110.1500015258789,135609,140.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416365,140.0,110.1500015258789,135610,145.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416366,145.0,110.1500015258789,135611,150.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416367,150.0,110.1500015258789,135612,155.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416368,155.0,110.1500015258789,135613,160.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416369,160.0,110.1500015258789,135614,165.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416370,165.0,110.1500015258789,135615,170.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416371,170.0,110.1500015258789,135616,175.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-09-19,Bull Put Spread,416374,185.0,110.1500015258789,135619,190.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416383,70.0,110.1500015258789,135627,75.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416384,75.0,110.1500015258789,135628,80.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416385,80.0,110.1500015258789,135629,85.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416386,85.0,110.1500015258789,135630,90.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416387,90.0,110.1500015258789,135631,95.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416388,95.0,110.1500015258789,135632,100.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416389,100.0,110.1500015258789,135633,105.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416390,105.0,110.1500015258789,135634,110.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416391,110.0,110.1500015258789,135635,115.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416392,115.0,110.1500015258789,135636,120.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416393,120.0,110.1500015258789,135637,125.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416394,125.0,110.1500015258789,135638,130.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416395,130.0,110.1500015258789,135639,135.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416396,135.0,110.1500015258789,135640,140.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416397,140.0,110.1500015258789,135641,145.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416398,145.0,110.1500015258789,135642,150.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416399,150.0,110.1500015258789,135643,155.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416400,155.0,110.1500015258789,135644,160.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416401,160.0,110.1500015258789,135645,165.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416402,165.0,110.1500015258789,135646,170.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416403,170.0,110.1500015258789,135647,175.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416404,175.0,110.1500015258789,135648,180.0,108.87000274658203,1.28,3.72,0.34
BABA,2025-10-17,Bear Call Spread,416405,180.0,110.1500015258789,135649,185.0,108.87000274658203,1.28,3.72,0.34
